"Layer";"Node";"Label";"Degree";"DegreeIn";"DegreeOut";"Strength";"StrengthIn";"StrengthOut";"PageRank";"Eigenvector";"Hub";"Authority";"Katz";"Multiplexity";"Kcore"
"1";1;"HCVgp1";87;19;68;"-";"-";"-";1;1;1;2.74654007911334e-15;1;"-";"-"
"1";2;"NPM1";1;1;0;"-";"-";"-";0.0658527696793003;0.353553390593274;1.73472347597681e-18;1;0.353550771292397;"-";"-"
"1";3;"YY1";1;0;1;"-";"-";"-";0.0533527696793003;2.13871073731809e-17;0;2.8609792490764e-17;0;"-";"-"
"1";4;"EP300";1;0;1;"-";"-";"-";0.0533527696793003;2.13871073731809e-17;0;2.8609792490764e-17;0;"-";"-"
"1";5;"UBE3A";2;1;1;"-";"-";"-";0.0658527696793003;0.353553390593274;0;1;0.353550771292397;"-";"-"
"1";6;"PSME3";2;1;1;"-";"-";"-";0.0658527696793002;0.353553390593274;0;1;0.353550771292397;"-";"-"
"1";7;"UBC";2;1;1;"-";"-";"-";0.0658527696793002;0.353553390593274;0;1;0.353550771292397;"-";"-"
"1";8;"HIST2H2BE";0;0;0;"-";"-";"-";0.0533527696793003;2.13871073731809e-17;1.73472347597681e-18;2.8609792490764e-17;0;"-";"-"
"1";9;"UBQLN1";1;0;1;"-";"-";"-";0.0533527696793003;2.13871073731809e-17;0;2.8609792490764e-17;0;"-";"-"
"1";10;"PSMA3";1;0;1;"-";"-";"-";0.0533527696793003;2.13871073731809e-17;1.73472347597681e-18;2.8609792490764e-17;0;"-";"-"
"1";11;"HCVgp2";1;1;0;"-";"-";"-";0.0987026239067055;0;1.73472347597681e-18;0;9.16233029572762e-07;"-";"-"
"1";12;"AMPH";1;1;0;"-";"-";"-";0.0658527696793002;0.353553390593274;1.73472347597681e-18;1;0.353550771292397;"-";"-"
"1";13;"SRC";1;1;0;"-";"-";"-";0.0658527696793002;0.353553390593274;1.73472347597681e-18;1;0.353550771292397;"-";"-"
"1";14;"CHMP4B";1;0;1;"-";"-";"-";0.0533527696793003;2.13871073731809e-17;0;2.8609792490764e-17;0;"-";"-"
"1";15;"PSMB8";2;1;1;"-";"-";"-";0.0658527696793002;0.353553390593274;0;1;0.353550771292397;"-";"-"
"1";16;"PSMA4";1;0;1;"-";"-";"-";0.0533527696793003;2.13871073731809e-17;0;2.8609792490764e-17;0;"-";"-"
"1";17;"TNFRSF1A";1;0;1;"-";"-";"-";0.0533527696793003;2.13871073731809e-17;0;2.8609792490764e-17;0;"-";"-"
"1";18;"TRAF2";2;1;1;"-";"-";"-";0.0658527696793003;0.353553390593274;0;1;0.353550771292397;"-";"-"
"1";19;"FBXL2";1;0;1;"-";"-";"-";0.0533527696793003;2.13871073731809e-17;0;2.8609792490764e-17;0;"-";"-"
"1";20;"OAS1";0;0;0;"-";"-";"-";0.0533527696793003;2.13871073731809e-17;1.73472347597681e-18;2.8609792490764e-17;0;"-";"-"
"1";21;"ALDH9A1";0;0;0;"-";"-";"-";0.0533527696793003;2.13871073731809e-17;1.73472347597681e-18;2.8609792490764e-17;0;"-";"-"
"1";22;"JUN";1;1;0;"-";"-";"-";0.0658527696793002;0.353553390593274;1.73472347597681e-18;1;0.353550771292397;"-";"-"
"1";23;"BIN1";1;1;0;"-";"-";"-";0.0658527696793002;0.353553390593274;1.73472347597681e-18;1;0.353550771292397;"-";"-"
"1";24;"Tp53";0;0;0;"-";"-";"-";0.0533527696793003;2.13871073731809e-17;1.73472347597681e-18;2.8609792490764e-17;0;"-";"-"
"1";25;"Tbp";0;0;0;"-";"-";"-";0.0533527696793003;2.13871073731809e-17;1.73472347597681e-18;2.8609792490764e-17;0;"-";"-"
"1";26;"TBP";2;1;1;"-";"-";"-";0.0658527696793002;0.353553390593274;0;1;0.353550771292397;"-";"-"
"1";27;"TP53";1;1;0;"-";"-";"-";0.0658527696793003;0.353553390593274;1.73472347597681e-18;1;0.353550771292397;"-";"-"
"1";28;"FKBP8";2;1;1;"-";"-";"-";0.0658527696793002;0.353553390593274;0;1;0.353550771292397;"-";"-"
"1";29;"SORBS2";1;1;0;"-";"-";"-";0.0658527696793002;0.353553390593274;1.73472347597681e-18;1;0.353550771292397;"-";"-"
"1";30;"CALCOCO2";1;1;0;"-";"-";"-";0.0658527696793002;0.353553390593274;1.73472347597681e-18;1;0.353550771292397;"-";"-"
"1";31;"MOB1A";1;1;0;"-";"-";"-";0.0658527696793002;0.353553390593274;1.73472347597681e-18;1;0.353550771292397;"-";"-"
"1";32;"EFEMP1";1;1;0;"-";"-";"-";0.0658527696793002;0.353553390593274;1.73472347597681e-18;1;0.353550771292397;"-";"-"
"1";33;"PSMB9";1;1;0;"-";"-";"-";0.0658527696793002;0.353553390593274;1.73472347597681e-18;1;0.353550771292397;"-";"-"
"1";34;"RASAL2";1;1;0;"-";"-";"-";0.0658527696793002;0.353553390593274;1.73472347597681e-18;1;0.353550771292397;"-";"-"
"1";35;"ACTN1";0;0;0;"-";"-";"-";0.0533527696793003;2.13871073731809e-17;1.73472347597681e-18;2.8609792490764e-17;0;"-";"-"
"1";36;"FBLN2";0;0;0;"-";"-";"-";0.0533527696793003;2.13871073731809e-17;1.73472347597681e-18;2.8609792490764e-17;0;"-";"-"
"1";37;"FBLN5";0;0;0;"-";"-";"-";0.0533527696793003;2.13871073731809e-17;1.73472347597681e-18;2.8609792490764e-17;0;"-";"-"
